Date,BUY,SPY,TQQQ,SPXL,UVXY,SQQQ,TLT,QQQ,SPY_MA200,TQQQ_RSI10,SPXL_RSI10,SPY_RSI10,QQQ_RSI10,UVXY_RSI10,TQQQ_MA20,SQQQ_RSI10,TLT_RSI10,QQQ_5dgain,TQQQ_1dgain,TQQQ_10dSTDreturn
2006-08-23,,94.40071105957031,0.78243,14.7659,34967951263786.67,2876722.15182,53.8971,33.35779571533203,92.26413459777832,57.29643503628533,58.49720141160745,62.65527469824096,59.144790453589984,30.15477133709761,0.7403485,40.54861337286994,73.89190896333005,-1.1661306718271702,-2.311034534422063,3.62211630728259
2006-08-24,,94.32068634033203,0.78883,14.86447,34723807403058.25,2854007.75,53.9961,33.454017639160156,92.29715957641602,58.86749154728072,60.712073552033075,61.27715531548646,60.681223590644,29.829478257752164,0.7453705,39.260574917270226,75.70948498137794,-1.2393714109649068,0.8179645463491925,3.61243340739121
2006-08-25,,94.43710327148438,0.79278,14.82814,34103330039919.92,2840497.4693,54.07648,33.51523971557617,92.33076663970947,59.879692041265244,59.413593652351,62.606609944335375,61.699491992226434,28.94767815726179,0.748447,38.45332632872335,77.14487948495011,-1.211605143219141,0.5007416046549862,3.4350060396057502
2006-08-28,,94.88813781738281,0.8104,15.05056,33324999105257.355,2778161.02515,54.12597,33.76887130737305,92.36605480194092,64.24114553573963,64.56844667107362,67.42152054033005,65.77899968148219,27.802167883053663,0.752452,34.78645282136611,78.03292206363002,0.49456551230584456,2.22255859128635,3.4412956180872833
2006-08-29,,94.99724578857422,0.81758,15.13694,33502743483392.582,2754346.0126,54.2002,33.87384033203125,92.39847988128662,65.9186357291385,66.40943023740186,68.51133314342056,67.37687920347751,28.519895249229958,0.758664,33.43311823952135,79.36887939832039,0.7807370600019237,0.8859822309970289,2.6919268793168842
2006-08-30,,95.05548095703125,0.82859,15.14902,33023290504483.65,2718029.48395,54.3424,34.03125,92.42968891143799,68.44106553262397,66.67845734589518,69.12386722993888,69.73174643130326,27.694731489675874,0.764274,31.365554046809198,81.73346045317284,2.0188812546700463,1.346657207857338,1.6022184904785863
2006-08-31,,95.04092407226562,0.82564,15.12623,33157509015982.973,2728495.42268,54.47227,33.99627685546875,92.46107643127442,66.96554348442876,65.5775051920959,68.75241366119185,68.51089909797605,28.339635562534934,0.7690835,32.69827631490444,83.63660406471998,1.6209091002386655,-0.3560265028542453,1.581866284860622
2006-09-01,,95.60836029052734,0.83863,15.36957,31511894198644.523,2686335.70257,54.49091,34.179935455322266,92.49691581726074,70.11756747485528,71.21597320734823,74.65205227627993,71.42954891495943,25.269263396363428,0.775061,30.083675239814298,83.90404421549702,1.983264166949028,1.5733249358073742,1.651243652034244
2006-09-05,,95.7902603149414,0.86269,15.44278,33939821965573.117,2610009.23777,54.1494,34.512290954589844,92.53276760101318,75.02233235253968,72.71025547176804,76.24925266730743,75.91771145543832,36.54021134369328,0.7829590000000001,25.91525925172809,62.95738171085291,2.2014939156538516,2.8689648593539507,1.4486302480461197
2006-09-06,,94.9463119506836,0.81047,14.98412,38177134010060.35,2768727.51288,54.07491,33.82133483886719,92.56027339935302,53.747742065842175,53.409394042209264,57.55395491783643,55.70410634231085,50.90017399447889,0.7889250000000001,43.88144605250934,59.365530534892706,-0.15500307213296427,-6.053159304037359,2.6044601712104494
2006-09-07,,94.50987243652344,0.79877,14.76242,38494093758206.875,2809480.3733,54.18045,33.66392517089844,92.5838387298584,50.203593393622995,46.74516337057417,50.44679549557059,52.18687913671369,51.806561189212005,0.7941805000000001,47.51280486200575,62.71433772443875,-1.0793750717401296,-1.443606796056618,2.5266856226119128
2006-09-08,,94.7790298461914,0.81271,14.92266,35230127129411.55,2761230.77078,54.2239,33.86506652832031,92.60648929595948,54.201539958070676,51.595590968693074,54.3127412267471,56.12058186378587,42.7722509252952,0.7994085,43.78556942213699,64.0688917873421,-0.38595499061930827,1.7451832191995198,2.567091072388341
2006-09-11,,94.87358093261719,0.82744,14.93869,34301508810754.47,2711970.48458,54.17426,34.074974060058594,92.6276750946045,58.146712659696874,52.080713437441055,55.66285210049116,59.942026367715414,40.53756291543654,0.8061405,40.20753671511801,61.244524134707625,-0.3070848258355241,1.812454627111748,2.6099921210499977
2006-09-12,,95.80479431152344,0.87293,15.39989,29823869177862.953,2563648.69229,54.44746,34.7047119140625,92.65089763641357,67.69551063884903,63.70824860196637,66.49706494624503,68.9546707582398,31.672106104879607,0.814481,31.57525359216772,69.47367393997614,0.5575432813945458,5.497679590060911,3.027759764794752
2006-09-13,,96.19038391113281,0.89033,15.57962,26838413191146.02,2513257.69067,54.47229,34.940853118896484,92.67568935394287,70.55099962698263,67.15877556268379,69.88297400627934,71.61548301823225,27.256130127304562,0.821029,29.208097003132693,70.11449389133331,3.3100949012300873,1.9932869760461935,3.051903419937306
2006-09-14,,96.1976547241211,0.89258,15.51084,27983341804588.08,2507613.33074,54.34812,34.97583770751953,92.70374671936035,70.92031557229078,64.54921401677316,69.94660974039715,72.01037429581994,31.335625576674833,0.8250185,28.93809358813068,62.79042590650729,3.897087252781817,0.25271528534365206,3.0536590021798315
2006-09-15,,96.4234390258789,0.90174,15.62955,28551146187961.387,2482597.00853,54.30463,35.10096740722656,92.73343536376953,72.48139282753178,67.0076591959853,71.98876821694826,73.47680963044984,33.39389357194584,0.8290424999999999,27.67809948297269,60.3376212332,3.6494860503897275,1.0262385444441913,3.02723571470164
2006-09-18,,96.55493927001953,0.90199,15.6689,28424648103480.844,2482610.01549,54.21771,35.10973358154297,92.76622131347656,72.52611848705462,67.82935182920441,73.16862477197095,73.58453828171675,33.147930689268236,0.8329080000000001,27.67991862805109,55.52128451230986,3.036714040223676,0.02772417770089408,3.0300427252540163
2006-09-19,,96.31382751464844,0.88335,15.55932,28950098499226.406,2534596.95416,54.82621,34.87345504760742,92.79320888519287,63.919595858069115,62.97627379949806,67.38611055773465,65.60440545912299,35.34581300864017,0.8370409999999999,34.9467101368664,72.55937720927466,0.48622542657255075,-2.066541757669149,3.052539017234267
2006-09-20,,96.82528686523438,0.9215,15.79579,26609351033393.64,2425837.57911,54.90693,35.38102340698242,92.82217975616454,71.58711318328783,68.39777452580927,72.5071866488273,72.67701210609745,30.398963628315716,0.8430690000000001,28.32977510342092,74.02589518293637,1.2597582737551738,4.3187864379917285,2.3410292423221977
2006-09-21,,96.35767364501953,0.90397,15.54262,29437272078720.81,2472670.97121,55.40987,35.1622314453125,92.84978141784669,64.58018710517493,58.25083184367879,62.53253341266024,66.1611205530413,41.40693170303057,0.849146,34.28328174121216,81.04061332132704,0.5329214395139337,-1.9023331524687936,2.4047480005298265
2006-09-22,,96.06539154052734,0.88262,15.41956,30457283648501.094,2531779.34328,55.68311,34.89094543457031,92.87506031036376,57.02674778339616,53.92983004313556,57.079136797492964,58.88745845490256,44.89948030585922,0.8538355000000001,41.13984307209243,83.69821761889462,-0.5983367074179569,-2.3618040421695463,2.652609823516233
2006-09-25,,96.80339050292969,0.92869,15.81962,28539090681105.062,2400363.1827,56.0742,35.503536224365234,92.90668449401855,66.43840094329558,63.66552424970399,65.51613587619698,67.77599624799538,39.9266485960262,0.860631,32.709246554114145,86.66982713191915,1.1216338110559887,5.219686841449334,2.9863959760530094
2006-09-26,,97.60718536376953,0.94198,16.16928,26255913379465.156,2366677.83713,55.83831,35.67855453491211,92.94261486053466,68.63985683159481,69.85248006217931,72.1429112084508,69.84555541237081,34.825534136685036,0.86721,30.905477802111477,77.23447414452545,2.3086312675518084,1.4310480354047028,2.5863113168466616
2006-09-27,,97.72406768798828,0.93806,16.17922,26243359665459.79,2377196.82895,55.67689,35.634796142578125,92.97794540405273,67.19533196169535,70.0137591515176,72.98179896318389,68.62124289970228,34.79837279430004,0.8732340000000001,32.202696912322025,71.33016920619974,0.717256628437779,-0.41614471644834117,2.5743630539300892
2006-09-28,,97.68755340576172,0.94522,16.26471,26536031708738.195,2359741.59403,55.58372,35.73108673095703,93.01266284942626,68.5390404615751,71.47217557931793,72.22681451231564,69.91081010811813,36.089567393813915,0.8790654999999999,31.12526017006128,67.99651548521649,1.6178020059087084,0.7632774022983568,2.572809710608717
2006-09-29,,97.60718536376953,0.93226,16.13659,27233734016127.09,2392766.54729,55.51545,35.57353591918945,93.04389270782471,63.32256259741375,66.11747848311433,70.4446428855865,65.05061248029907,39.274852111446556,0.8843964999999999,35.65125080201237,65.50406366062991,1.9563542234737552,-1.3711093713632772,2.6399108226389494
2006-10-02,,97.24183654785156,0.89672,15.96525,29055388255896.57,2484671.46698,55.66751,35.12721633911133,93.07150165557861,51.40216652969791,59.494215875864064,62.637897060225846,53.371677673027705,46.94580800442159,0.8873010000000001,46.5183267961386,68.37311977740319,-1.0599504310662033,-3.8122412202604483,2.9547988694338594
2006-10-03,,97.44645690917969,0.90769,16.05775,27708339811557.926,2454980.96812,55.59271,35.2760009765625,93.10146125793457,54.349469150796494,61.79021015727583,65.04829666249518,56.27911543050031,42.53146566977943,0.889551,43.85960130538847,65.40012736044234,-1.128278775855962,1.223347310197176,2.883883237637695
2006-10-04,,98.58633422851562,0.97414,16.64215,26224553293597.582,2275951.72394,55.99791,36.142391204833984,93.13859203338623,67.58193450178007,72.66639603071712,75.02242187750981,68.84723244837603,38.14193933205348,0.8977345,31.715104299808687,72.57717627605864,1.4244365541616233,7.32078132402032,3.448591119175981
2006-10-05,,98.77629852294922,0.98783,16.75856,26439477052223.793,2244600.05608,55.60514,36.3173828125,93.1790172958374,69.5991252468228,74.28635210001381,76.27603931181899,70.7351733593578,39.15263311953582,0.9071875,30.093723800780193,59.32379494836882,1.6408571224199697,1.405342147945876,3.3377527189916822
2006-10-06,,98.65205383300781,0.98094,16.61499,24864507146697.473,2260892.86998,55.02543,36.238643646240234,93.21838848114014,67.25876858368433,68.70635289571031,73.59188206015264,68.65502098630529,34.55551195033707,0.915599,32.09816468412734,45.652221111660275,1.8696699944634965,-0.6974884342447529,3.1931711134242304
2006-10-09,,98.71053314208984,0.99043,16.64652,25078082869687.387,2239663.89272,55.17506,36.36115646362305,93.2573306274414,68.8612181376387,69.26961542467758,74.06910273758139,70.17150977625153,35.69318917552231,0.9237485000000001,30.818831351641997,49.02153677533627,3.512775144490532,0.967439394866143,2.849195246148374
2006-10-10,,98.84207916259766,0.99496,16.74162,24387671903174.676,2230044.31904,54.73867,36.42240905761719,93.29454967498779,69.64908109442227,71.0178485249419,75.18969316804076,70.9522108086925,33.59550341963292,0.9298500000000001,30.21254872643657,40.82076626805959,3.2498243829178985,0.45737709883584277,2.837343859203311
2006-10-11,,98.72514343261719,0.98875,16.60953,24534944815935.88,2244594.27495,54.57659,36.352394104003906,93.33093154907226,67.06448579438116,65.28595616240062,72.11173769353724,68.66954943406584,34.50776124540131,0.9347709999999999,32.44598449854682,38.18462661651895,0.5810431799593729,-0.6241456942992607,2.8462393486729725
2006-10-12,,99.58009338378906,1.03541,17.07703,22685048704727.87,2139301.86424,54.60773,36.92998123168945,93.37624153137207,74.85463434673036,73.64947373687006,79.07148396455318,75.80454290378148,28.95589434426608,0.9419124999999999,25.805481471751857,39.025216575553245,1.6867912050606337,4.719089759797712,3.1371570749523827
2006-10-13,,99.8358154296875,1.05185,17.17322,21483454920905.496,2105930.2885,54.33347,37.13125991821289,93.42182006835938,76.98568563268397,75.02507858188348,80.67432888717703,77.7651846317144,25.943457568163755,0.949418,24.070621370124062,34.44193445214247,2.4631613718392176,1.5877768227079203,3.0307166711435007
2006-10-16,,99.98928833007812,1.05433,17.29472,22352661638093.676,2101573.46038,54.57659,37.166259765625,93.4701859664917,77.30802664785149,76.7300009655936,81.61335276400227,78.10793427028607,31.65812229649465,0.957035,23.838146411247404,41.23920614659997,2.214185081839748,0.23577506298426698,2.503167715321012
2006-10-17,,99.67506408691406,1.01883,17.0961,24131559104609.617,2172925.37133,54.62026,36.754947662353516,93.51943347930909,63.22381907313721,68.26542042592472,73.48999218773015,65.02044736693709,41.86015131881237,0.963809,35.22244108178654,42.43050551277499,0.9130055186912012,-3.3670672370130883,2.96950924848119
2006-10-18,,99.80655670166016,1.00379,17.16411,22759593532349.527,2205604.84664,54.73247,36.579925537109375,93.56143898010254,58.230012818940416,69.54369666173613,74.66260758435506,60.2475769101061,37.11258887393438,0.9679235,39.80154917117424,45.58038941552625,0.6259049471528666,-1.4762030957078176,2.1429434167141737
2006-10-19,,99.96735382080078,1.01052,17.19496,21276067125716.86,2191434.01512,54.6327,36.66743087768555,93.60208396911621,59.808391018652756,70.14970756810375,76.09907206491518,61.805098877994695,32.661957190252195,0.973251,38.490591549027236,43.242934774239075,-0.710940935379123,0.6704589605395661,2.114023742694537
2006-10-20,,99.98928833007812,1.01728,17.24865,20336987725058.52,2177400.83224,54.57659,36.754947662353516,93.64255027770996,61.43480603063702,71.25569646572217,76.30270075915894,63.39870613046933,30.12134008486934,0.979984,37.14441942751018,41.90023352999516,-1.0134648182912653,0.6689625143490252,2.090197207047704
2006-10-23,,100.44959259033203,1.04804,17.55911,21486388886581.406,2112168.95992,54.35842,37.13125991821289,93.68149452209472,67.984905503835,76.78263717104868,80.23008639708229,69.48208968918811,36.80628325826027,0.9859515,31.461332833503388,36.94431555985438,-0.09417102402238253,3.0237496067946124,2.24908809114948
2006-10-24,,100.74921417236328,1.02605,17.56364,20463733933145.625,2157072.47792,54.35842,36.8774528503418,93.72074657440186,59.90326941932263,76.8547884790421,82.34615434570446,61.78629055764569,33.626150238256855,0.990155,38.64163160277131,36.94431555985439,0.33330257769284,-2.0982023586886167,2.405529730254163
2006-10-25,,101.09266662597656,1.04675,17.7411,19979158789102.934,2114174.30088,54.78854,37.13125991821289,93.76124691009521,64.33734481278316,79.61253482699617,84.46408911575212,65.97376560466313,32.163063002757305,0.9955895,34.77454196153586,51.03930680589172,1.5072047660244836,2.0174455435895133,2.433497760974386
2006-10-26,,101.40682983398438,1.07512,17.99673,19558542563908.74,2057468.44882,55.1439,37.4725456237793,93.80183910369873,69.47734261690862,82.87781961791708,86.15254392484061,70.76083646907477,30.86773368400645,1.0020845,30.31819801770642,59.375455704871996,2.195721725853761,2.710293766419869,2.1179864011729492
2006-10-27,,100.77111053466797,1.02866,17.53844,20088761743576.46,2146948.69503,55.39947,36.938716888427734,93.84109237670899,55.042165130459374,62.83196673358829,69.23472866820467,56.85837371213674,34.55919506415547,1.0069045,43.10226513252025,64.2407106924654,0.49998500273324975,-4.321378078726113,2.5326679352610753
2006-10-30,,100.69805145263672,1.04791,17.55387,21064536636801.312,2107382.4877,55.55531,37.17499923706055,93.8804130935669,58.96699858812059,63.1652602483869,67.5411288711836,60.65960520056765,41.00108441365421,1.0144639999999998,39.53838312656117,66.92450949497581,0.1177964845362034,1.8713666323177724,2.6149553677966377
2006-10-31,,100.68345642089844,1.05481,17.54536,20635327675369.984,2094113.6334,55.98544,37.26251220703125,93.92092334747315,60.345736079834964,62.820055530420476,67.17638186948814,62.036169389137086,39.11904173345409,1.02182,38.356621026079075,73.11296500911783,1.0441593085404266,0.6584534931435071,2.3395121727612707
2006-11-01,,100.00387573242188,1.01121,17.15631,21634569638433.066,2181264.6326,56.29522,36.754947662353516,93.95987537384033,48.8270342704455,49.17005970414129,52.506411694605994,50.62137623227622,45.58073275930666,1.0236735000000001,49.394910640214974,76.61432680073545,-1.0134648182912653,-4.13344583384686,2.6964910842666723
2006-11-02,,99.9454345703125,1.01362,17.1437,21229780612792.938,2176674.76353,56.06364,36.78995132446289,93.99676776885987,49.419992201621746,48.78827648423596,51.43318529258775,51.30790888086499,43.50249865767472,1.024963,48.88269141540157,69.13601476536691,-1.8215850776981846,0.23832833931627384,2.6899084358590786
2006-11-03,,99.77005767822266,1.00518,17.02404,20356545072143.5,2195406.07503,55.40033,36.69368362426758,94.04122409820556,47.287851915539306,45.09638259971342,48.151479376474065,49.21687600056538,39.21658782051883,1.0261749999999998,51.17837122317668,52.74954802149143,-0.6633507733911581,-0.8326591819419527,2.694266926981192
2006-11-06,,100.89532470703125,1.04858,17.59662,20214421096047.125,2101245.87444,55.56305,37.22751235961914,94.0896834564209,57.71189313997475,60.848186148378026,64.36234158742937,59.40938343213873,38.53011604948179,1.0290825,40.91514108683772,55.6168968119566,0.14125924313737048,4.3176346525000575,2.8845811413809863
2006-11-07,,101.28257751464844,1.06953,17.70602,19883108794059.023,2059853.16219,55.81956,37.481300354003906,94.13961013793946,61.76711200443167,63.09590762072693,68.16800265017785,63.300290566821865,36.858935503239515,1.0328110000000001,37.26497641180304,59.88115804040639,0.587153506336513,1.9979400713345585,2.83721796688032
2006-11-08,,101.50184631347656,1.084,17.82058,18829925715861.22,2032545.9864,56.01986,37.65631866455078,94.1902363204956,64.3879210395841,65.40667430044938,70.17194677608573,65.81145816865855,31.962426104158162,1.0375735000000001,34.977643672681474,62.96815122781668,2.45238004547752,1.3529307265808255,2.8040779714322737
2006-11-09,,100.9683609008789,1.06838,17.53786,19381596715752.164,2062418.5771,55.98859,37.481300354003906,94.23567001342774,59.49624363385203,55.822176705089625,59.966467876926636,61.16150351763254,36.84538082699781,1.039222,39.491990818123426,62.13876970578076,1.8791789732032438,-1.4409594095940892,2.7279903832612593
2006-11-10,,101.01223754882812,1.08284,17.62682,18665362929379.977,2035080.66565,56.23265,37.65631866455078,94.27706676483155,62.431976323412044,57.97519973858025,60.49155120043595,63.98862456503005,33.38865494106226,1.0407715,36.8878440534278,66.0201090130103,2.623435276055419,1.3534510193002447,2.291183742780458
2006-11-13,,101.26067352294922,1.11554,17.76508,18716671423676.04,1974198.33183,56.22008,38.0413818359375,94.32006641387939,68.21979426036299,61.23744096513742,63.50315714695564,69.4286677401352,33.882386647281,1.0438319999999999,31.71320548749782,65.63505742470339,2.1862043008846532,3.0198367256473624,2.3919949066961563
2006-11-14,,102.02058410644531,1.15042,18.10114,17655330533183.625,1913021.05857,56.43912,38.44393539428711,94.37025627136231,73.1266618950548,67.95547261565392,71.01280895508663,73.99232788908066,28.950413507897427,1.0504115,27.4188131916925,69.12194728789312,2.568307479173071,3.126736827007548,2.516702270632491
2006-11-15,,102.31291961669922,1.16402,18.23511,17052833146250.752,1890964.30961,56.22633,38.601444244384766,94.41869743347168,74.81154251031126,70.24007029271904,73.35616266710804,75.57733345550437,26.515906910487654,1.058423,26.007975679127203,62.298760113011014,2.509872481835873,1.1821769440726104,1.7926638854638761
2006-11-16,,102.57595825195312,1.17851,18.35244,16561617986163.105,1867960.3674,55.96978,38.76774215698242,94.47382850646973,76.55191371374856,72.17077550176892,75.34853248010096,77.20689976927783,24.638957378200356,1.0668225,24.544451393561545,55.02277051000624,3.4322229774002233,1.244823972096687,1.74587120416087
2006-11-17,,102.60515594482422,1.17795,18.40021,16177039875614.242,1869358.9542,56.28895,38.76774215698242,94.53137805938721,76.32545613655617,72.96423788944512,75.5738087346004,77.20689976927784,23.209775999439554,1.074856,24.830198233151656,61.27471141801091,2.9514926892679094,-0.04751762819151795,1.642285474782233
2006-11-20,,102.66361999511719,1.18457,18.36421,15870934384728.732,1859379.27736,56.37653,38.84648132324219,94.58802955627442,77.21094788615433,71.26288887240874,76.06053516491848,78.06252691505868,22.07723544798826,1.0816824999999999,24.10641676503657,62.849169348007194,2.1163781346767774,0.5619932934334937,1.3595653330795625
2006-11-21,,102.76593017578125,1.18881,18.44842,15592964209016.703,1853258.50618,56.51421,38.89899826049805,94.64923274993896,77.80180957200189,72.90495947425174,76.95347474773325,78.65629524295981,21.041283498138892,1.0898204999999999,23.636885326295808,65.3125534597033,1.1837052100513112,0.3579357910465486,1.3562377306902835
2006-11-22,,102.97052001953125,1.21071,18.57319,16051110712678.545,1819639.85225,56.60813,39.144020080566406,94.7073466873169,80.67701876675359,75.23464486840678,78.71730568004392,81.28256653791374,27.289495363231424,1.0980184999999998,21.125720533985398,66.97246333226926,1.4055842904389992,1.8421783127665403,1.3762099313801999
2006-11-24,,102.55403900146484,1.20364,18.36563,17339954733420.662,1830778.43948,56.70823,39.07400131225586,94.76413562774658,77.09513381812329,64.91748550030596,67.10143110788238,78.22630988363653,41.70794349204842,1.1044445,24.09441812199701,68.74372560273845,0.7899845031812847,-0.5839548694567598,1.2164143567409302
2006-11-27,,101.14373779296875,1.12138,17.60731,21024606296232.25,1956423.86536,56.91472,38.19015884399414,94.81304347991943,48.9813490837189,41.70242181497388,43.146269636403865,51.21655406595899,64.23591326668719,1.1090805,48.42467107305792,72.16522761736572,-1.4898554335443848,-6.834269382871961,2.8133305129325326
2006-11-28,,101.58220672607422,1.13087,17.79344,19134313402407.438,1940414.61823,57.03361,38.30390548706055,94.86497325897217,51.259674582698345,46.88283537966268,49.388003272600926,53.51181275024909,52.63969877198313,1.1132285,46.32259926594191,73.98692045760842,-1.3967181008412544,0.8462786923255194,2.667502021802467
2006-11-29,,102.64171600341797,1.15359,18.29903,17049410438253.695,1901985.96117,56.90222,38.566444396972656,94.91736698150635,56.43485579512164,58.11599050654747,60.91015604790179,58.51722184625002,43.10368314554122,1.1181675,41.515997568651684,68.48332162376664,-0.8549162662193743,2.0090726608717135,2.5506921248810075
2006-11-30,,102.68555450439453,1.15068,18.3355,17119265271858.096,1907330.18299,57.27765,38.54018783569336,94.96835674285889,55.59478984428165,58.814078925453146,61.31504015571643,57.82536379229942,43.48482508627311,1.125141,42.43891101862245,74.50447768507371,-1.542591291416251,-0.252256000832185,2.5205958332311673
2006-12-01,,102.45903778076172,1.12035,18.17204,18765010080520.152,1958151.39867,57.42338,38.207645416259766,95.01475101470947,47.420195430334864,54.30646281714576,57.87353166174386,49.57679755086688,51.9166375642746,1.1304775,50.66505978179866,76.44533602889992,-2.217218270206578,-2.635832724997389,2.5907648083731267
2006-12-04,,103.24087524414062,1.16601,18.64845,17595974328042.062,1878894.38016,57.5239,38.73270034790039,95.06631713867188,57.79954698007723,63.39229967753815,65.33531709509514,59.66952620234192,46.447250446910616,1.138519,40.60877398224073,77.74383402113138,1.4206317028492066,4.075512116749236,2.966887720242958
2006-12-05,,103.68659210205078,1.1781,18.86471,17567148880497.28,1859927.0134,57.2538,38.87273406982422,95.1212660598755,60.11587069747864,66.72908119220588,68.83229293931906,61.92777511562692,46.31357668077773,1.144995,38.57295677788685,66.75660436977947,1.4850406911008696,1.0368693235907056,2.9817364031727522
2006-12-06,,103.59895324707031,1.16482,18.79538,17584793232929.902,1881424.24735,57.14072,38.73270034790039,95.17296306610108,56.34153861639814,64.63064248443237,67.3479812491352,58.30059624621836,46.41845568522365,1.1497594999999998,42.220699609415576,62.638633870287286,0.4310896519690077,-1.1272387742975898,2.9981033526138146
2006-12-07,,103.1458740234375,1.12005,18.56344,20581650115930.465,1954259.91417,57.09676,38.24266815185547,95.22308002471924,45.61408902205197,57.8663946476323,59.925038118663736,47.486238376019564,60.85147659638769,1.1515619999999998,52.777505467343104,61.012934340592196,-0.7719725838034153,-3.8435123023299766,3.1126545984780583
2006-12-08,,103.3359146118164,1.1349,18.65603,18975953844729.973,1928907.49526,56.68219,38.417667388916016,95.27295696258545,49.18022092201454,59.73556370650832,61.88298173241624,51.08643398399571,52.441880179683125,1.1548880000000001,49.29422015516979,47.967872601468265,0.5496857248546094,1.3258336681398086,3.1805227672517824
2006-12-11,,103.63545989990234,1.14677,18.77441,15636262285649.135,1909276.52516,56.92718,38.55769729614258,95.32415115356446,51.976901877699106,62.12266639229661,64.88742086651018,53.89657610951465,39.74743794571476,1.1580845,46.6455362695097,54.37334072996053,-0.4518224915534441,1.0459071283813515,2.302857190154962
2006-12-12,,103.5550537109375,1.12592,18.70742,15395699088702.186,1944517.12617,57.04651,38.33015441894531,95.37938026428223,46.93578183029482,59.89015319523112,63.397037716576314,48.83136280427226,38.99201296131012,1.1586035000000001,51.81026700531807,57.22334115832337,-1.3957846389304973,-1.818150108565797,2.3788377104646248
2006-12-13,,103.66474151611328,1.13156,18.77385,14269063013650.355,1935324.81938,56.53775,38.40018844604492,95.4310456085205,48.438820079370764,61.41786680646582,64.62848942496656,50.42469134065206,35.48278294040238,1.1576605,50.39637918085613,44.15717112364543,-0.8584784919946631,0.5009236890720414,2.2818482244782654
2006-12-14,,104.57807922363281,1.16893,19.25771,13727898011943.621,1871969.76869,56.33048,38.82899475097656,95.48731369018554,57.335643089050066,70.50860611049666,73.02491592048331,59.09092998135779,33.85655119110391,1.157906,41.684896548235635,40.02060714336421,1.5331738800046235,3.302520414295329,2.5307825502862658
2006-12-15,,104.58765411376953,1.17739,19.31314,13797275618378.04,1858944.08099,56.36187,38.92888259887695,95.54579387664795,59.1103641470674,71.36733752261743,73.09929733096688,60.861754609824246,34.285566343536054,1.15785,40.10135768599535,40.95141566745396,1.3306773802420624,0.7237388038633608,2.329510933622468
2006-12-18,,104.301025390625,1.14186,19.11622,14833567476241.201,1915565.79592,56.3807,38.54334259033203,95.60496913909913,49.5016197014048,64.01012708358257,66.9581638339363,51.33243118404646,40.67209774948932,1.1560455,49.38772224172437,41.555941891740254,-0.03722915738534338,-3.0176916739567905,2.2038757739748904
2006-12-19,,104.49947357177734,1.13042,19.23298,14100284989410.412,1935292.10536,56.30531,38.42068862915039,95.66585819244385,46.78104156986887,66.29898292763905,68.96395889967874,48.64037494122288,37.78494479600647,1.1533380000000002,52.253176919001085,39.745779299632716,0.2361957878268539,-1.0018741351829563,2.172141952583063
2006-12-20,,104.44066619873047,1.11751,19.1433,13919697457009.793,1957947.58268,56.29909,38.28049087524414,95.72547927856445,43.76507074111506,62.88587337328438,67.61253452167313,45.60297199216258,37.064980536814154,1.1497730000000002,55.47033191315379,39.58769860248895,-0.31171089425502396,-1.142053396082865,2.172704894734371
2006-12-21,,104.0585708618164,1.09319,18.93582,14371971795046.574,2001104.40205,56.58172,38.00886917114258,95.7862919998169,38.561452233960296,55.53635522053048,59.232816639361324,40.19912547270411,40.23395220711411,1.1438970000000002,61.02823851177834,49.69013920901022,-2.1121473401351953,-2.1762668790435757,1.9287293621185368
2006-12-22,,103.41931915283203,1.05865,18.63218,15970880629063.242,2064889.2644,56.14828,37.61458969116211,95.83954368591309,32.46934433212925,46.6676205516838,48.14157584022738,33.74900248399202,50.103083754135206,1.1366475,67.65744814108443,38.670864183321804,-3.3761382808166207,-3.159560552145557,2.045816233303614
2006-12-26,,104.0291976928711,1.07146,18.8664,15648478443350.188,2040493.5894,56.31789,37.77230453491211,95.89497913360596,36.59704318376765,53.088390449367296,56.730331740584056,38.15914630156072,48.31559428548936,1.1341515,63.09635741069098,44.064145150802915,-2.000444184654926,1.2100316440750047,2.061745750207366
2006-12-27,,104.71253204345703,1.08737,19.26572,14246788234242.174,2010771.74069,55.90382,37.96505355834961,95.94896156311034,41.529071579929884,61.800256169485756,64.12685727927017,43.28574874775969,41.2128910566585,1.1319765,57.81980572094442,35.577415002149536,-1.1859107347052644,1.4848897765665336,2.1189911693630714
2006-12-28,,104.49209594726562,1.07104,19.17314,14850283479195.309,2041529.50094,55.77776,37.78107833862305,95.99974964141846,38.14508852735754,58.978756181338575,60.42461339026007,39.78768685176112,45.075508450187584,1.1278489999999999,61.51994422233043,33.40131129860199,-1.3046137215133258,-1.5017887195710733,2.126618535572352
2006-12-29,,104.0585708618164,1.07352,18.90498,15901947046021.6,2037365.31273,55.73368,37.816104888916016,96.0473962020874,38.98405057933782,51.42294595179289,53.65554792441345,40.7997362795515,51.274440685178156,1.123991,60.71869983241511,32.625974382013204,-0.5071560570734213,0.23155064236630718,1.688677896510916
2007-01-03,,103.8749008178711,1.07898,18.83798,16781342973834.742,2027587.37251,56.13075,37.886207580566406,96.09372955322266,40.94350099258727,49.65689476602215,50.96777780977027,42.932771425656576,55.898942547333625,1.1219225,58.723281743461975,45.32804517556121,0.722107808790251,0.5086071987480567,1.667857068257606
